country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Assam,Silchar,"Tarapur, Silchar - PCBA","12-09-2025 14:00:00",24.82827,92.79525,SO2,2,22,11
India,Assam,Silchar,"Tarapur, Silchar - PCBA","12-09-2025 14:00:00",24.82827,92.79525,OZONE,1,28,3
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","12-09-2025 14:00:00",26.987634,94.636574,NH3,3,5,4
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","12-09-2025 14:00:00",26.146529,87.454184,CO,4,40,30
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","12-09-2025 14:00:00",26.146529,87.454184,OZONE,10,11,10
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","12-09-2025 14:00:00",26.10887,91.589544,CO,15,78,36
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","12-09-2025 14:00:00",26.187500,91.744194,SO2,32,96,53
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","12-09-2025 14:00:00",26.181742,91.78063,PM2.5,42,78,58
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","12-09-2025 14:00:00",26.181742,91.78063,SO2,27,28,27
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","12-09-2025 14:00:00",26.446912,91.439057,CO,8,28,18
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","12-09-2025 14:00:00",17.72,83.3,PM2.5,20,208,116
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","12-09-2025 14:00:00",17.72,83.3,OZONE,9,18,12
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","12-09-2025 14:00:00",27.103358,93.679645,OZONE,4,5,5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","12-09-2025 14:00:00",26.10887,91.589544,PM2.5,21,429,101
India,Bihar,Munger,"Town Hall, Munger - BSPCB","12-09-2025 14:00:00",25.376776,86.471523,NO2,4,5,5
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","12-09-2025 14:00:00",26.1403345,85.3650192,PM10,44,56,52
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","12-09-2025 14:00:00",26.1209,85.3647,SO2,4,7,6
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","12-09-2025 14:00:00",16.5150833,80.5181667,NO2,14,25,18
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","12-09-2025 14:00:00",21.258815,81.578979,NO2,9,18,13
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","12-09-2025 14:00:00",21.258815,81.578979,CO,30,44,37
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","12-09-2025 14:00:00",21.237755,81.705301,PM10,10,18,16
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","12-09-2025 14:00:00",21.237755,81.705301,NO2,9,14,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","12-09-2025 14:00:00",21.237755,81.705301,SO2,3,12,7
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","12-09-2025 14:00:00",21.237755,81.705301,OZONE,2,9,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","12-09-2025 14:00:00",21.371751,81.664929,NO2,4,89,23
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","12-09-2025 14:00:00",22.06631475,83.33820077,NO2,7,23,12
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","12-09-2025 14:00:00",22.06631475,83.33820077,NH3,1,2,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","12-09-2025 14:00:00",22.06631475,83.33820077,SO2,5,8,5
India,Delhi,Delhi,"Alipur, Delhi - DPCC","12-09-2025 14:00:00",28.815329,77.153010,PM2.5,30,77,50
India,Delhi,Delhi,"Alipur, Delhi - DPCC","12-09-2025 14:00:00",28.815329,77.153010,NO2,10,34,19
India,Delhi,Delhi,"Alipur, Delhi - DPCC","12-09-2025 14:00:00",28.815329,77.153010,SO2,6,9,7
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","12-09-2025 14:00:00",21.194815,81.314770,PM2.5,12,26,18
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","12-09-2025 14:00:00",21.194815,81.314770,NO2,10,62,27
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-09-2025 14:00:00",21.185571,81.343175,NO2,8,9,8
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-09-2025 14:00:00",21.185571,81.343175,NH3,3,3,3
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-09-2025 14:00:00",21.185571,81.343175,CO,47,50,49
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","12-09-2025 14:00:00",21.185571,81.343175,OZONE,9,12,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","12-09-2025 14:00:00",21.224231,81.408350,OZONE,11,23,17
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","12-09-2025 14:00:00",22.08815,82.13737,SO2,7,33,16
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","12-09-2025 14:00:00",22.118125,83.140608,PM2.5,8,18,12
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","12-09-2025 14:00:00",26.1209,85.3647,CO,16,34,24
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","12-09-2025 14:00:00",25.592539,85.227158,PM2.5,8,48,24
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","12-09-2025 14:00:00",25.592539,85.227158,PM10,21,47,37
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","12-09-2025 14:00:00",25.610369,85.132568,NO2,12,14,12
India,Bihar,Patna,"Muradpur, Patna - BSPCB","12-09-2025 14:00:00",25.619651,85.147382,OZONE,5,40,16
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","12-09-2025 14:00:00",25.599486,85.113666,PM2.5,15,46,29
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","12-09-2025 14:00:00",25.599486,85.113666,PM10,25,52,43
India,Bihar,Patna,"Samanpura, Patna - BSPCB","12-09-2025 14:00:00",25.596727,85.085624,SO2,1,1,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","12-09-2025 14:00:00",24.952822,84.002396,CO,48,54,53
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","12-09-2025 14:00:00",26.2271665,84.3570427,NO2,1,1,1
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","12-09-2025 14:00:00",26.2271665,84.3570427,OZONE,10,12,11
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","12-09-2025 14:00:00",30.735567,76.775714,NH3,7,13,11
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","12-09-2025 14:00:00",30.751462,76.762879,PM10,44,84,64
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","12-09-2025 14:00:00",30.751462,76.762879,CO,14,19,15
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","12-09-2025 14:00:00",30.719859,76.738637,PM10,12,34,21
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","12-09-2025 14:00:00",28.647622,77.3158090,NO2,18,52,38
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","12-09-2025 14:00:00",28.647622,77.3158090,NH3,2,5,4
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","12-09-2025 14:00:00",28.695381,77.181665,PM2.5,27,80,48
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","12-09-2025 14:00:00",28.695381,77.181665,NO2,12,61,26
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","12-09-2025 14:00:00",28.695381,77.181665,SO2,8,19,13
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","12-09-2025 14:00:00",28.4706914,77.1099364,PM2.5,24,65,39
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","12-09-2025 14:00:00",28.4706914,77.1099364,OZONE,16,55,34
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","12-09-2025 14:00:00",28.5710274,77.0719006,PM2.5,27,65,39
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","12-09-2025 14:00:00",28.5627763,77.1180053,PM2.5,27,102,48
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","12-09-2025 14:00:00",28.5627763,77.1180053,NO2,30,86,57
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","12-09-2025 14:00:00",28.6811736,77.3025234,PM10,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","12-09-2025 14:00:00",28.6811736,77.3025234,SO2,10,22,18
India,Delhi,Delhi,"ITO, Delhi - CPCB","12-09-2025 14:00:00",28.628624,77.241060,CO,20,70,35
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","12-09-2025 14:00:00",25.03280,85.41948,PM10,15,41,26
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","12-09-2025 14:00:00",25.03280,85.41948,OZONE,31,41,33
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","12-09-2025 14:00:00",25.859655,85.77944,PM2.5,18,360,81
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","12-09-2025 14:00:00",25.859655,85.77944,NH3,2,2,2
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","12-09-2025 14:00:00",25.859655,85.77944,CO,1,22,17
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","12-09-2025 14:00:00",24.952822,84.002396,NH3,3,4,3
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","12-09-2025 14:00:00",22.368195,82.746431,SO2,2,12,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","12-09-2025 14:00:00",22.126650,83.483212,SO2,5,14,8
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","12-09-2025 14:00:00",22.1910172,83.5197009,NO2,5,42,16
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","12-09-2025 14:00:00",22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","12-09-2025 14:00:00",22.1910172,83.5197009,CO,5,20,9
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","12-09-2025 14:00:00",28.5512005,77.2735737,OZONE,11,50,24
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","12-09-2025 14:00:00",28.656756,77.227234,NO2,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","12-09-2025 14:00:00",28.656756,77.227234,CO,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB","12-09-2025 14:00:00",28.7500499,77.1112615,SO2,26,31,27
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","12-09-2025 14:00:00",28.672342,77.315260,NH3,NA,NA,NA
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","12-09-2025 14:00:00",28.699793,77.165453,PM2.5,33,81,53
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","12-09-2025 14:00:00",28.699793,77.165453,NH3,7,8,8
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","12-09-2025 14:00:00",28.699793,77.165453,CO,6,142,64
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","12-09-2025 14:00:00",28.699793,77.165453,OZONE,9,33,28
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","12-09-2025 14:00:00",23.107969,72.574648,PM10,34,70,50
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","12-09-2025 14:00:00",23.107969,72.574648,CO,6,45,24
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","12-09-2025 14:00:00",23.107969,72.574648,OZONE,1,21,6
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","12-09-2025 14:00:00",22.977134,72.553024,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","12-09-2025 14:00:00",22.977134,72.553024,OZONE,3,45,5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-09-2025 14:00:00",23.002657,72.591912,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-09-2025 14:00:00",23.002657,72.591912,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-09-2025 14:00:00",23.002657,72.591912,SO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","12-09-2025 14:00:00",23.002657,72.591912,CO,12,34,19
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","12-09-2025 14:00:00",22.969611,72.643500,CO,8,14,8
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","12-09-2025 14:00:00",22.969611,72.643500,OZONE,6,36,11
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","12-09-2025 14:00:00",28.422681,77.148944,PM10,54,121,90
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","12-09-2025 14:00:00",28.3153,76.9143,PM2.5,38,67,52
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","12-09-2025 14:00:00",28.3153,76.9143,SO2,5,19,10
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","12-09-2025 14:00:00",30.943887,76.801991,NO2,13,44,28
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","12-09-2025 14:00:00",30.943887,76.801991,OZONE,6,58,23
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","12-09-2025 14:00:00",28.674045,77.131023,NH3,2,6,2
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","12-09-2025 14:00:00",28.674045,77.131023,SO2,8,11,10
India,Delhi,Delhi,"Pusa, Delhi - DPCC","12-09-2025 14:00:00",28.639652,77.146275,PM10,73,185,124
India,Delhi,Delhi,"Pusa, Delhi - DPCC","12-09-2025 14:00:00",28.639652,77.146275,CO,18,111,57
India,Delhi,Delhi,"Pusa, Delhi - DPCC","12-09-2025 14:00:00",28.639652,77.146275,OZONE,4,25,14
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","12-09-2025 14:00:00",28.563262,77.186937,PM2.5,42,71,53
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","12-09-2025 14:00:00",28.563262,77.186937,SO2,1,15,6
India,Delhi,Delhi,"Rohini, Delhi - DPCC","12-09-2025 14:00:00",28.732528,77.119920,PM10,72,116,94
India,Delhi,Delhi,"Rohini, Delhi - DPCC","12-09-2025 14:00:00",28.732528,77.119920,NH3,5,76,12
India,Delhi,Delhi,"Rohini, Delhi - DPCC","12-09-2025 14:00:00",28.732528,77.119920,SO2,3,5,4
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","12-09-2025 14:00:00",28.6514781,77.1473105,PM2.5,91,148,112
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","12-09-2025 14:00:00",28.6514781,77.1473105,NO2,60,100,78
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","12-09-2025 14:00:00",28.5504249,77.2159377,CO,7,56,16
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","12-09-2025 14:00:00",28.5504249,77.2159377,OZONE,19,38,27
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","12-09-2025 14:00:00",28.710508,77.249485,CO,43,93,47
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","12-09-2025 14:00:00",28.710508,77.249485,OZONE,3,35,13
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","12-09-2025 14:00:00",28.531346,77.190156,NO2,2,16,9
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","12-09-2025 14:00:00",28.570173,76.933762,SO2,43,45,44
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","12-09-2025 14:00:00",28.570173,76.933762,OZONE,6,27,14
India,Delhi,Delhi,"Narela, Delhi - DPCC","12-09-2025 14:00:00",28.822836,77.101981,PM10,54,126,87
India,Delhi,Delhi,"Narela, Delhi - DPCC","12-09-2025 14:00:00",28.822836,77.101981,OZONE,6,21,19
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","12-09-2025 14:00:00",28.567890,77.250515,PM2.5,30,253,52
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","12-09-2025 14:00:00",28.567890,77.250515,PM10,57,131,87
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","12-09-2025 14:00:00",28.6573814,77.1585447,CO,6,55,10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-09-2025 14:00:00",23.020509,72.579261,NH3,1,6,1
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","12-09-2025 14:00:00",23.020509,72.579261,SO2,9,12,10
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","12-09-2025 14:00:00",23.016834,72.625775,SO2,4,58,17
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","12-09-2025 14:00:00",23.041137,72.456691,OZONE,2,32,7
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","12-09-2025 14:00:00",23.076793,72.627874,PM10,40,88,53
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","12-09-2025 14:00:00",23.076793,72.627874,SO2,2,34,9
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","12-09-2025 14:00:00",23.163798,72.677768,CO,53,95,62
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","12-09-2025 14:00:00",23.243639,72.68994,NO2,3,10,5
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","12-09-2025 14:00:00",23.243639,72.68994,OZONE,1,13,2
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","12-09-2025 14:00:00",23.221714,72.654328,NH3,3,3,3
India,Gujarat,Surat,"Science Center, Surat - SMC","12-09-2025 14:00:00",21.170046,72.795405,SO2,NA,NA,NA
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","12-09-2025 14:00:00",28.580280,77.233829,PM2.5,18,93,35
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","12-09-2025 14:00:00",28.611281,77.237738,PM10,61,121,94
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","12-09-2025 14:00:00",28.611281,77.237738,NO2,15,69,36
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","12-09-2025 14:00:00",28.611281,77.237738,OZONE,4,48,22
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","12-09-2025 14:00:00",28.636429,77.201067,CO,33,58,38
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","12-09-2025 14:00:00",28.530785,77.271255,PM2.5,18,48,31
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","12-09-2025 14:00:00",28.530785,77.271255,NO2,23,61,36
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","12-09-2025 14:00:00",28.530785,77.271255,NH3,NA,NA,NA
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","12-09-2025 14:00:00",28.674045,77.131023,PM2.5,8,110,52
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","12-09-2025 14:00:00",34.066206,74.819820,PM2.5,26,44,34
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","12-09-2025 14:00:00",34.066206,74.819820,CO,12,16,12
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","12-09-2025 14:00:00",23.80569,86.44268,NO2,78,133,86
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","12-09-2025 14:00:00",23.80569,86.44268,SO2,1,106,34
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","12-09-2025 14:00:00",23.707909,86.414670,PM10,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","12-09-2025 14:00:00",16.172806,75.659694,PM2.5,33,34,33
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","12-09-2025 14:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","12-09-2025 14:00:00",12.9135218,77.5950804,NO2,49,50,50
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","12-09-2025 14:00:00",15.459706,75.008381,SO2,1,2,2
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","12-09-2025 14:00:00",13.008556,76.125258,NO2,2,28,13
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","12-09-2025 14:00:00",13.008556,76.125258,CO,14,44,21
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","12-09-2025 14:00:00",14.791800,75.389600,NH3,NA,NA,NA
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","12-09-2025 14:00:00",14.791800,75.389600,SO2,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","12-09-2025 14:00:00",15.3714823,75.1160168,NO2,7,8,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","12-09-2025 14:00:00",15.3714823,75.1160168,SO2,1,1,1
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","12-09-2025 14:00:00",17.321993,76.822628,NH3,1,1,1
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","12-09-2025 14:00:00",17.321993,76.822628,CO,37,58,38
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","12-09-2025 14:00:00",16.7602,77.1428,CO,19,37,31
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","12-09-2025 14:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","12-09-2025 14:00:00",8.8787,76.6073,OZONE,30,35,32
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","12-09-2025 14:00:00",8.563700,76.886500,SO2,1,13,5
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","12-09-2025 14:00:00",8.5149093,76.9435879,NO2,58,112,76
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","12-09-2025 14:00:00",8.5149093,76.9435879,SO2,3,25,17
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","12-09-2025 14:00:00",8.5149093,76.9435879,OZONE,13,218,15
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","12-09-2025 14:00:00",13.940000,75.555917,NO2,12,37,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","12-09-2025 14:00:00",13.940000,75.555917,NH3,3,8,4
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","12-09-2025 14:00:00",13.377516,77.099072,PM10,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","12-09-2025 14:00:00",13.377516,77.099072,SO2,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","12-09-2025 14:00:00",16.802639,75.722694,PM2.5,30,37,37
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","12-09-2025 14:00:00",16.802639,75.722694,PM10,43,44,44
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","12-09-2025 14:00:00",16.802639,75.722694,CO,14,120,20
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","12-09-2025 14:00:00",16.7602,77.1428,PM10,26,62,41
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","12-09-2025 14:00:00",17.336318,76.847397,PM2.5,12,38,17
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","12-09-2025 14:00:00",17.336318,76.847397,NO2,9,16,12
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","12-09-2025 14:00:00",14.816666,74.141003,SO2,26,33,28
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","12-09-2025 14:00:00",15.347630,76.181767,PM2.5,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","12-09-2025 14:00:00",12.889250,74.853000,PM10,36,48,42
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","12-09-2025 14:00:00",12.889250,74.853000,NO2,2,11,6
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","12-09-2025 14:00:00",17.930306,77.482194,CO,NA,NA,NA
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","12-09-2025 14:00:00",13.428828,77.731418,PM2.5,17,40,29
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","12-09-2025 14:00:00",13.328028,75.797056,SO2,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","12-09-2025 14:00:00",14.475800,75.905200,NH3,2,3,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","12-09-2025 14:00:00",15.459706,75.008381,NH3,3,3,3
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","12-09-2025 14:00:00",12.990328,77.5431385,PM10,39,56,40
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","12-09-2025 14:00:00",12.990328,77.5431385,SO2,7,7,7
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","12-09-2025 14:00:00",13.0246342,77.5080115,SO2,2,12,7
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","12-09-2025 14:00:00",12.917348,77.622813,OZONE,39,39,39
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","12-09-2025 14:00:00",17.930306,77.482194,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","12-09-2025 14:00:00",12.938539,77.590100,PM10,44,70,57
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","12-09-2025 14:00:00",12.938539,77.590100,NO2,7,40,16
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","12-09-2025 14:00:00",12.920984,77.584908,NO2,16,77,35
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","12-09-2025 14:00:00",12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","12-09-2025 14:00:00",12.7816279,77.6299145,SO2,NA,NA,NA
