location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",27.62,"µg/m³","2025-09-01T09:30:00Z","2025-09-01T15:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",28.01,"µg/m³","2025-09-01T09:45:00Z","2025-09-01T15:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",28.14,"µg/m³","2025-09-01T10:00:00Z","2025-09-01T15:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",26.03,"µg/m³","2025-09-01T10:15:00Z","2025-09-01T15:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",26.69,"µg/m³","2025-09-01T10:30:00Z","2025-09-01T16:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",21.31,"µg/m³","2025-09-01T11:00:00Z","2025-09-01T16:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",21.95,"µg/m³","2025-09-01T11:15:00Z","2025-09-01T16:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",839.16,"µg/m³","2025-09-01T13:15:00Z","2025-09-01T18:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",6.75,"µg/m³","2025-09-01T13:30:00Z","2025-09-01T19:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",6.87,"µg/m³","2025-09-01T13:45:00Z","2025-09-01T19:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",8.86,"µg/m³","2025-09-01T14:00:00Z","2025-09-01T19:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",6.83,"µg/m³","2025-09-01T14:15:00Z","2025-09-01T19:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",6.07,"µg/m³","2025-09-01T14:30:00Z","2025-09-01T20:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",6.16,"µg/m³","2025-09-01T14:45:00Z","2025-09-01T20:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",10.28,"µg/m³","2025-09-01T15:00:00Z","2025-09-01T20:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",5.81,"µg/m³","2025-09-01T15:15:00Z","2025-09-01T20:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",7.11,"µg/m³","2025-09-01T15:30:00Z","2025-09-01T21:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",10.21,"µg/m³","2025-09-01T15:45:00Z","2025-09-01T21:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",9.61,"µg/m³","2025-09-01T16:00:00Z","2025-09-01T21:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",9.82,"µg/m³","2025-09-01T16:15:00Z","2025-09-01T21:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",10.18,"µg/m³","2025-09-01T16:30:00Z","2025-09-01T22:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",14.71,"µg/m³","2025-09-01T16:45:00Z","2025-09-01T22:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",14.47,"µg/m³","2025-09-01T17:00:00Z","2025-09-01T22:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",14.47,"µg/m³","2025-09-01T17:15:00Z","2025-09-01T22:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",405.34,"µg/m³","2025-09-01T18:00:00Z","2025-09-01T23:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",13.48,"µg/m³","2025-09-01T18:15:00Z","2025-09-01T23:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",11.25,"µg/m³","2025-09-01T19:15:00Z","2025-09-02T00:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",10.95,"µg/m³","2025-09-01T19:30:00Z","2025-09-02T01:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",11.39,"µg/m³","2025-09-01T19:45:00Z","2025-09-02T01:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",11.11,"µg/m³","2025-09-01T20:00:00Z","2025-09-02T01:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",13.63,"µg/m³","2025-09-01T21:15:00Z","2025-09-02T02:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",13.1,"µg/m³","2025-09-01T21:30:00Z","2025-09-02T03:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",13.35,"µg/m³","2025-09-01T21:45:00Z","2025-09-02T03:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",10.65,"µg/m³","2025-09-01T22:00:00Z","2025-09-02T03:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",10.98,"µg/m³","2025-09-01T22:15:00Z","2025-09-02T03:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",9.1,"µg/m³","2025-09-01T22:30:00Z","2025-09-02T04:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",9.29,"µg/m³","2025-09-01T22:45:00Z","2025-09-02T04:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",10.01,"µg/m³","2025-09-01T23:00:00Z","2025-09-02T04:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",9.25,"µg/m³","2025-09-01T23:15:00Z","2025-09-02T04:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",9.3,"µg/m³","2025-09-01T23:30:00Z","2025-09-02T05:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",9.13,"µg/m³","2025-09-01T23:45:00Z","2025-09-02T05:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",6.41,"µg/m³","2025-09-02T00:00:00Z","2025-09-02T05:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",24.55,"µg/m³","2025-09-01T01:15:00Z","2025-09-01T06:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",25.89,"µg/m³","2025-09-01T01:30:00Z","2025-09-01T07:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",25.89,"µg/m³","2025-09-01T01:45:00Z","2025-09-01T07:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",25.89,"µg/m³","2025-09-01T02:00:00Z","2025-09-01T07:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",31.86,"µg/m³","2025-09-01T02:15:00Z","2025-09-01T07:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.16,"µg/m³","2025-09-01T02:30:00Z","2025-09-01T08:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.16,"µg/m³","2025-09-01T02:45:00Z","2025-09-01T08:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.16,"µg/m³","2025-09-01T03:00:00Z","2025-09-01T08:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.66,"µg/m³","2025-09-01T03:15:00Z","2025-09-01T08:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.76,"µg/m³","2025-09-01T03:30:00Z","2025-09-01T09:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.76,"µg/m³","2025-09-01T04:00:00Z","2025-09-01T09:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",30.03,"µg/m³","2025-09-01T05:00:00Z","2025-09-01T10:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",32.78,"µg/m³","2025-09-01T05:15:00Z","2025-09-01T10:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.37,"µg/m³","2025-09-01T05:30:00Z","2025-09-01T11:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.37,"µg/m³","2025-09-01T05:45:00Z","2025-09-01T11:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.37,"µg/m³","2025-09-01T06:00:00Z","2025-09-01T11:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.54,"µg/m³","2025-09-01T06:15:00Z","2025-09-01T11:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.58,"µg/m³","2025-09-01T06:30:00Z","2025-09-01T12:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",33.58,"µg/m³","2025-09-01T06:45:00Z","2025-09-01T12:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",35.2,"µg/m³","2025-09-01T07:15:00Z","2025-09-01T12:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",35.55,"µg/m³","2025-09-01T07:30:00Z","2025-09-01T13:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",35.55,"µg/m³","2025-09-01T07:45:00Z","2025-09-01T13:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",35.55,"µg/m³","2025-09-01T08:00:00Z","2025-09-01T13:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",35.95,"µg/m³","2025-09-01T08:15:00Z","2025-09-01T13:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",36.04,"µg/m³","2025-09-01T08:30:00Z","2025-09-01T14:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",36.04,"µg/m³","2025-09-01T08:45:00Z","2025-09-01T14:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",36.04,"µg/m³","2025-09-01T09:00:00Z","2025-09-01T14:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",44,"µg/m³","2025-09-01T09:15:00Z","2025-09-01T14:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",45.73,"µg/m³","2025-09-01T09:30:00Z","2025-09-01T15:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",45.73,"µg/m³","2025-09-01T09:45:00Z","2025-09-01T15:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",45.73,"µg/m³","2025-09-01T10:00:00Z","2025-09-01T15:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",39,"µg/m³","2025-09-01T10:15:00Z","2025-09-01T15:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",37.55,"µg/m³","2025-09-01T10:30:00Z","2025-09-01T16:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",37.55,"µg/m³","2025-09-01T11:00:00Z","2025-09-01T16:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",39.28,"µg/m³","2025-09-01T11:15:00Z","2025-09-01T16:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",45.88,"µg/m³","2025-09-01T13:15:00Z","2025-09-01T18:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",45.88,"µg/m³","2025-09-01T13:30:00Z","2025-09-01T19:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",45.88,"µg/m³","2025-09-01T13:45:00Z","2025-09-01T19:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",45.88,"µg/m³","2025-09-01T14:00:00Z","2025-09-01T19:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",0.52,"µg/m³","2025-09-01T14:15:00Z","2025-09-01T19:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",0,"µg/m³","2025-09-01T14:30:00Z","2025-09-01T20:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",0,"µg/m³","2025-09-01T14:45:00Z","2025-09-01T20:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",0,"µg/m³","2025-09-01T15:00:00Z","2025-09-01T20:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",4.39,"µg/m³","2025-09-01T15:15:00Z","2025-09-01T20:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",4.44,"µg/m³","2025-09-01T15:30:00Z","2025-09-01T21:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",4.44,"µg/m³","2025-09-01T15:45:00Z","2025-09-01T21:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",4.44,"µg/m³","2025-09-01T16:00:00Z","2025-09-01T21:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",17,"µg/m³","2025-09-01T16:15:00Z","2025-09-01T21:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",17.29,"µg/m³","2025-09-01T16:30:00Z","2025-09-01T22:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",17.29,"µg/m³","2025-09-01T16:45:00Z","2025-09-01T22:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",17.29,"µg/m³","2025-09-01T17:00:00Z","2025-09-01T22:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",21.41,"µg/m³","2025-09-01T17:15:00Z","2025-09-01T22:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",21.51,"µg/m³","2025-09-01T18:00:00Z","2025-09-01T23:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",25.56,"µg/m³","2025-09-01T18:15:00Z","2025-09-01T23:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",26.81,"µg/m³","2025-09-01T19:15:00Z","2025-09-02T00:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",26.84,"µg/m³","2025-09-01T19:30:00Z","2025-09-02T01:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",26.84,"µg/m³","2025-09-01T19:45:00Z","2025-09-02T01:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",26.84,"µg/m³","2025-09-01T20:00:00Z","2025-09-02T01:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",20.55,"µg/m³","2025-09-01T21:15:00Z","2025-09-02T02:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",20.52,"µg/m³","2025-09-01T21:30:00Z","2025-09-02T03:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",20.52,"µg/m³","2025-09-01T21:45:00Z","2025-09-02T03:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",20.52,"µg/m³","2025-09-01T22:00:00Z","2025-09-02T03:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",22.75,"µg/m³","2025-09-01T22:15:00Z","2025-09-02T03:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",22.8,"µg/m³","2025-09-01T22:30:00Z","2025-09-02T04:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",22.8,"µg/m³","2025-09-01T22:45:00Z","2025-09-02T04:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",22.8,"µg/m³","2025-09-01T23:00:00Z","2025-09-02T04:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",16.89,"µg/m³","2025-09-01T23:15:00Z","2025-09-02T04:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",16.75,"µg/m³","2025-09-01T23:30:00Z","2025-09-02T05:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",16.75,"µg/m³","2025-09-01T23:45:00Z","2025-09-02T05:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm10",16.75,"µg/m³","2025-09-02T00:00:00Z","2025-09-02T05:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm25",7.42,"µg/m³","2025-09-01T01:15:00Z","2025-09-01T06:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm25",7.75,"µg/m³","2025-09-01T01:30:00Z","2025-09-01T07:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm25",7.75,"µg/m³","2025-09-01T01:45:00Z","2025-09-01T07:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm25",7.75,"µg/m³","2025-09-01T02:00:00Z","2025-09-01T07:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","pm25",10.83,"µg/m³","2025-09-01T02:15:00Z","2025-09-01T07:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
